,Pull_date,Sentiment_Vader,Sentiment_TextBlob,Average_Sentiment
61,2024-10-11 00:51:17.330503,0.2645611605670953,0.0949250678047267,0.179743114185911
62,2024-10-11 12:17:59.078021,0.1867617035325189,0.092452193026755,0.139606948279637
63,2024-10-12 00:49:48.228215,0.2233984158415841,0.1060796010077975,0.1647390084246908
64,2024-10-12 12:16:12.596752,0.2461717643164515,0.1095764826189564,0.1778741234677039
65,2024-10-13 00:55:05.660781,0.2721958650347337,0.1302496583999697,0.2012227617173517
66,2024-10-13 12:16:23.221349,0.2914280358327804,0.1136345219847599,0.2025312789087701
67,2024-10-14 00:53:14.015751,0.2461059359190556,0.1123596290939375,0.1792327825064966
68,2024-10-14 12:18:41.550358,0.3048399605652317,0.1199128024059036,0.2123763814855676
69,2024-10-15 00:57:09.892687,0.3054680738786279,0.1196817564622469,0.2125749151704374
70,2024-10-15 12:19:00.855979,0.331960343688037,0.1263442898212616,0.2291523167546493
71,2024-10-16 00:52:03.516651,0.2881038513060951,0.1117510810192321,0.1999274661626636
72,2024-10-16 12:18:32.760875,0.3361178136318735,0.1242152124028828,0.2301665130173781
73,2024-10-17 00:51:43.808255,0.325025,0.1090818744124651,0.2170534372062325
74,2024-10-17 12:18:24.140640,0.3009970656116056,0.1169469315315147,0.2089719985715602
75,2024-10-18 00:51:50.681723,0.2546209986772487,0.1053290653230025,0.1799750320001256
76,2024-10-18 12:18:10.365841,0.3001892480211082,0.1182057627004631,0.2091975053607856
77,2024-10-19 00:51:20.882869,0.3206730325979585,0.1075397356228079,0.2141063841103832
78,2024-10-19 12:17:04.360080,0.3152065767839526,0.1094265019396556,0.2123165393618041
79,2024-10-20 00:56:17.930094,0.2851158015768725,0.1095576407309393,0.1973367211539059
80,2024-10-20 12:17:59.751303,0.3083503450542228,0.1217507945210391,0.2150505697876309
81,2024-10-21 00:53:48.980864,0.3124822214919487,0.1299926360614939,0.2212374287767213
82,2024-10-21 12:18:59.868660,0.3112812788398154,0.1147403351964689,0.2130108070181422
83,2024-10-22 00:52:34.035032,0.3254387734915924,0.1110766873052586,0.2182577303984255
84,2024-10-22 12:19:07.094288,0.2967196909927679,0.1136575962807013,0.2051886436367346
85,2024-10-23 00:51:38.638577,0.3026899769963851,0.1107578495083087,0.2067239132523469
86,2024-10-23 12:18:49.217353,0.3096285902503294,0.1253096777439784,0.2174691339971539
87,2024-10-24 00:51:52.423159,0.2734873151495235,0.1205583396373383,0.1970228273934309
88,2024-10-24 12:18:44.276944,0.2617909301555776,0.127471397007975,0.1946311635817763
89,2024-10-25 00:52:19.375627,0.2553996055226825,0.116615567212515,0.1860075863675987
90,2024-10-25 12:18:27.004351,0.3296446563630384,0.1353325737229406,0.2324886150429895
91,2024-10-26 00:50:51.627152,0.2911696381578947,0.1051870494784959,0.1981783438181953
92,2024-10-26 12:17:15.106922,0.3051306706114398,0.1179438219038036,0.2115372462576217
93,2024-10-27 00:56:12.318975,0.3171907560250908,0.1221602319793506,0.2196754940022207
94,2024-10-27 12:17:00.242026,0.2983443968358603,0.1142701613042727,0.2063072790700665
95,2024-10-28 00:54:43.093130,0.2970574208443272,0.133841221074774,0.2154493209595506
96,2024-10-28 12:19:31.496766,0.3179120434353406,0.1209620049024288,0.2194370241688847
97,2024-10-29 00:53:28.352674,0.3075129276315789,0.131540594656219,0.219526761143899
98,2024-10-29 12:18:55.261337,0.3538522039473684,0.1323759109883245,0.2431140574678465
99,2024-10-30 00:52:17.112241,0.3380426132632961,0.133773397028222,0.235908005145759
100,2024-10-30 12:18:55.317466,0.3011249589490969,0.1354834855440827,0.2183042222465898
101,2024-10-31 00:52:39.513264,0.3122570207168694,0.1196592807917462,0.2159581507543078
102,2024-10-31 12:18:40.485301,0.3489439184746877,0.1266804686695494,0.2378121935721185
103,2024-11-01 00:56:37.993531,0.3026520511978995,0.1170905789795275,0.2098713150887135
104,2024-11-01 12:18:04.106542,0.3137018050541516,0.1249750786441133,0.2193384418491324
105,2024-11-02 00:51:17.748126,0.3261682206172029,0.1156277177769936,0.2208979691970982
106,2024-11-02 12:16:52.022401,0.2943032173342088,0.1327660079865641,0.2135346126603864
107,2024-11-03 00:56:06.460930,0.2917080735149327,0.1190542857985492,0.205381179656741
108,2024-11-03 12:16:44.199816,0.3037161195009848,0.1155945053511282,0.2096553124260565
109,2024-11-04 00:53:56.933577,0.2807030521824745,0.1169940938022383,0.1988485729923564
110,2024-11-04 12:19:24.654408,0.283951968503937,0.1170532923342307,0.2005026304190839
111,2024-11-05 00:51:07.573960,0.2899549721037086,0.1232914629434173,0.2066232175235629
112,2024-11-05 12:18:39.078109,0.3126547751887102,0.1381242242340092,0.2253894997113597
113,2024-11-06 00:51:22.370924,0.2960901870692484,0.1263848340619614,0.2112375105656049
114,2024-11-06 12:19:12.349395,0.3491882179192648,0.1496039077353718,0.2493960628273183
115,2024-11-07 00:51:21.668034,0.3552705940269117,0.1263512912654551,0.2408109426461833
116,2024-11-07 12:18:09.433877,0.348585962610692,0.128933827495591,0.2387598950531415
117,2024-11-08 00:51:07.806705,0.3531633650377173,0.1226371032391352,0.2379002341384263
118,2024-11-08 12:18:39.633626,0.3584234908136482,0.1283946866464619,0.2434090887300551
119,2024-11-09 00:49:30.870099,0.3446257217847769,0.1257984022325713,0.2352120620086741
120,2024-11-09 12:16:00.322309,0.3312569508196721,0.1370299159198837,0.2341434333697779
121,2024-11-10 00:54:34.061319,0.3390516404199475,0.1258171319024467,0.232434386161197
122,2024-11-10 12:16:19.340080,0.3439909090909091,0.1339567561374847,0.2389738326141969
123,2024-11-11 00:52:46.744242,0.3558334537097833,0.1414110176500722,0.2486222356799277
125,2024-11-11 12:18:44.308310,0.32780925500492286,0.1348340807613956,0.23132166788315922
124,,0.2474036842105263,0.0982911703050086,0.1728474272577675
